bedrooms,bathrooms,toilets,parking_space,title,town,state,price,price_raw,price_winsorized,log_price,total_rooms,total_wet_rooms,bathroom_bedroom_ratio,toilet_bedroom_ratio,parking_per_bedroom,has_parking,market_hub,price_band
3,3,4,4,Detached Bungalow,Ibeju Lekki,Lagos,24000000,24000000,24000000,16.993564429978885,10,7,1,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,1
8,8,8,4,Detached Duplex,Ikeja,Lagos,100000000,100000000,100000000,18.420680753952364,24,16,1,1,0.5,Has parking,Prime commercial hub,4
4,4,5,6,Detached Duplex,Lekki,Lagos,130000000,130000000,130000000,18.683045016112164,13,9,1,1.25,1.5,Has parking,Prime commercial hub,4
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,50000000,50000000,50000000,17.72753358339242,13,9,1,1.25,1,Has parking,Prime commercial hub,2
5,5,6,3,Terraced Duplexes,Victoria Island (Vi),Lagos,150000000,150000000,150000000,18.826145858727198,16,11,1,1.2,0.6,Has parking,Prime commercial hub,4
3,3,3,1,Detached Bungalow,Mowe Town,Ogun,9500000,9500000,9500000,16.066802461833923,9,6,1,1,0.3333333333333333,Has parking,Major growth corridor,1
5,6,6,8,Detached Duplex,Magodo,Lagos,180000000,180000000,180000000,19.00846741441004,17,12,1.2,1.2,1.6,Has parking,Prime commercial hub,4
4,4,5,4,Terraced Duplexes,Ajah,Lagos,55000000,55000000,55000000,17.822843761378564,13,9,1,1.25,1,Has parking,Prime commercial hub,2
4,5,5,3,Terraced Duplexes,Victoria Island (Vi),Lagos,85000000,85000000,85000000,18.258161826219297,14,10,1.25,1.25,0.75,Has parking,Prime commercial hub,3
4,4,5,3,Terraced Duplexes,Jabi,Abuja,90000000,90000000,90000000,18.31532023940565,13,9,1,1.25,0.75,Has parking,Prime commercial hub,3
5,5,5,4,Detached Duplex,Ikeja,Lagos,160000000,160000000,160000000,18.8906843794481,15,10,1,1,0.8,Has parking,Prime commercial hub,4
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,50000000,50000000,50000000,17.72753358339242,13,9,1,1.25,0.75,Has parking,Prime commercial hub,2
3,3,4,2,Terraced Duplexes,Life Camp,Abuja,18500000,18500000,18500000,16.733281344102608,10,7,1,1.3333333333333333,0.6666666666666666,Has parking,Prime commercial hub,1
5,5,6,1,Detached Duplex,Maitama District,Abuja,300000000,300000000,300000000,19.519293035953808,16,11,1,1.2,0.2,Has parking,Prime commercial hub,5
4,4,5,4,Terraced Duplexes,Lekki,Lagos,56000000,56000000,56000000,17.840862266556567,13,9,1,1.25,1,Has parking,Prime commercial hub,2
3,3,4,4,Semi Detached Duplex,Kyami,Abuja,18700000,18700000,18700000,16.74403413530075,10,7,1,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,1
3,2,2,4,Semi Detached Bungalow,Surulere,Lagos,45000000,45000000,45000000,17.622173069956816,7,4,0.6666666666666666,0.6666666666666666,1.3333333333333333,Has parking,Prime commercial hub,2
8,8,1,4,Block Of Flats,Owerri Municipal,Imo,25000000,25000000,25000000,17.034386422832473,17,9,1,0.125,0.5,Has parking,Emerging market,1
3,3,4,4,Detached Duplex,Lekki,Lagos,48000000,48000000,48000000,17.6867115897055,10,7,1,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,2
3,3,3,4,Block Of Flats,Jahi,Abuja,350000000,350000000,350000000,19.673443715304877,9,6,1,1,1.3333333333333333,Has parking,Prime commercial hub,5
2,1,5,1,Block Of Flats,Agege,Lagos,60000000,60000000,60000000,17.909855136853043,8,6,0.5,2.5,0.5,Has parking,Prime commercial hub,3
5,4,4,4,Detached Duplex,Ibadan,Oyo,70000000,70000000,70000000,18.064005814299346,13,8,0.8,0.8,0.8,Has parking,Major growth corridor,3
5,6,6,8,Detached Duplex,Lekki,Lagos,120000000,120000000,120000000,18.603002309079653,17,12,1.2,1.2,1.6,Has parking,Prime commercial hub,4
5,5,5,4,Detached Duplex,Lekki,Lagos,85000000,85000000,85000000,18.258161826219297,15,10,1,1,0.8,Has parking,Prime commercial hub,3
5,5,6,4,Detached Duplex,Ajah,Lagos,40000000,40000000,40000000,17.50439003707821,16,11,1,1.2,0.8,Has parking,Prime commercial hub,2
5,5,5,4,Detached Bungalow,Port Harcourt,Rivers,150000000,150000000,150000000,18.826145858727198,15,10,1,1,0.8,Has parking,Major growth corridor,4
4,4,5,5,Detached Duplex,Lekki,Lagos,150000000,150000000,150000000,18.826145858727198,13,9,1,1.25,1.25,Has parking,Prime commercial hub,4
1,1,1,4,Detached Duplex,Lekki,Lagos,4500000,4500000,4500000,15.319588176962746,3,2,1,1,4,Has parking,Prime commercial hub,1
3,3,4,6,Semi Detached Bungalow,Ajah,Lagos,30000000,30000000,30000000,17.216707972959764,10,7,1,1.3333333333333333,2,Has parking,Prime commercial hub,1
4,3,4,2,Block Of Flats,Victoria Island (Vi),Lagos,7200000,7200000,7200000,15.789591722875162,11,7,0.75,1,0.5,Has parking,Prime commercial hub,1
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,84000000,84000000,84000000,18.24632736871235,13,9,1,1.25,0.75,Has parking,Prime commercial hub,3
3,4,4,4,Semi Detached Bungalow,Mbora (Nbora),Abuja,40000000,40000000,40000000,17.50439003707821,11,8,1.3333333333333333,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,2
5,6,6,5,Detached Duplex,Lekki,Lagos,145000000,145000000,145000000,18.7922443072814,17,12,1.2,1.2,1,Has parking,Prime commercial hub,4
2,2,3,3,Semi Detached Duplex,Lokogoma District,Abuja,28000000,28000000,28000000,17.147715103853763,7,5,1,1.5,1.5,Has parking,Prime commercial hub,1
4,4,4,5,Detached Duplex,Ajah,Lagos,65000000,65000000,65000000,17.989897843244528,12,8,1,1,1.25,Has parking,Prime commercial hub,3
4,5,5,4,Terraced Duplexes,Wuye,Abuja,60000000,60000000,60000000,17.909855136853043,14,10,1.25,1.25,1,Has parking,Prime commercial hub,3
3,3,3,1,Semi Detached Bungalow,Mowe Ofada,Ogun,11500000,11500000,11500000,16.257857680289998,9,6,1,1,0.3333333333333333,Has parking,Major growth corridor,1
4,5,5,4,Terraced Duplexes,Maitama District,Abuja,200000000,200000000,200000000,19.11382792951231,14,10,1.25,1.25,1,Has parking,Prime commercial hub,5
6,6,7,5,Detached Duplex,Isheri North,Lagos,150000000,150000000,150000000,18.826145858727198,19,13,1,1.1666666666666667,0.8333333333333334,Has parking,Prime commercial hub,4
2,3,3,4,Semi Detached Bungalow,Mowe Town,Anambara,10000000,10000000,10000000,16.118095750958314,8,6,1.5,1.5,2,Has parking,Emerging market,1
7,7,7,1,Detached Bungalow,Alimosho,Lagos,35000000,35000000,35000000,17.370858648025116,21,14,1,1,0.14285714285714285,Has parking,Prime commercial hub,2
5,6,6,4,Detached Duplex,Utako,Abuja,170000000,170000000,170000000,18.951309000896888,17,12,1.2,1.2,0.8,Has parking,Prime commercial hub,4
1,5,2,1,Block Of Flats,Lekki,Lagos,27000000,27000000,27000000,17.11134746100564,8,7,5,2,1,Has parking,Prime commercial hub,1
5,5,6,6,Detached Duplex,Lekki,Lagos,105000000,105000000,105000000,18.46947091764561,16,11,1,1.2,1.2,Has parking,Prime commercial hub,4
7,9,9,5,Detached Duplex,Gwarinpa,Abuja,82000000,82000000,82000000,18.22222981742365,25,18,1.2857142857142858,1.2857142857142858,0.7142857142857143,Has parking,Prime commercial hub,3
4,5,5,5,Detached Duplex,Ajah,Lagos,55000000,55000000,55000000,17.822843761378564,14,10,1.25,1.25,1.25,Has parking,Prime commercial hub,2
4,4,5,4,Semi Detached Duplex,Victoria Island (Vi),Lagos,130000000,130000000,130000000,18.683045016112164,13,9,1,1.25,1,Has parking,Prime commercial hub,4
3,5,5,4,Semi Detached Bungalow,Port Harcourt,Anambara,25000000,25000000,25000000,17.034386422832473,13,10,1.6666666666666667,1.6666666666666667,1.3333333333333333,Has parking,Emerging market,1
4,4,5,2,Terraced Duplexes,Lekki,Lagos,60000000,60000000,60000000,17.909855136853043,13,9,1,1.25,0.5,Has parking,Prime commercial hub,3
3,2,3,7,Block Of Flats,Ojota,Lagos,75000000,75000000,75000000,18.132998684833918,8,5,0.6666666666666666,1,2.3333333333333335,Has parking,Prime commercial hub,3
4,4,5,4,Detached Duplex,Ajah,Lagos,50000000,50000000,50000000,17.72753358339242,13,9,1,1.25,1,Has parking,Prime commercial hub,2
2,2,3,3,Terraced Bungalow,Ibeju Lekki,Lagos,14700000,14700000,14700000,16.503358119776173,7,5,1,1.5,1.5,Has parking,Prime commercial hub,1
5,6,6,9,Detached Duplex,Garki,Abuja,190000000,190000000,190000000,19.06253463538792,17,12,1.2,1.2,1.8,Has parking,Prime commercial hub,4
2,5,5,4,Detached Bungalow,Epe,Lagos,12000000,12000000,12000000,16.300417291085605,12,10,2.5,2.5,2,Has parking,Prime commercial hub,1
6,6,6,5,Detached Duplex,Lekki,Lagos,140000000,140000000,140000000,18.757152987716434,18,12,1,1,0.8333333333333334,Has parking,Prime commercial hub,4
4,4,5,3,Terraced Duplexes,Life Camp,Abuja,45000000,45000000,45000000,17.622173069956816,13,9,1,1.25,0.75,Has parking,Prime commercial hub,2
5,5,6,4,Detached Duplex,Lekki,Lagos,96000000,96000000,96000000,18.379858759848776,16,11,1,1.2,0.8,Has parking,Prime commercial hub,4
5,5,7,5,Detached Duplex,Lekki,Lagos,180000000,180000000,180000000,19.00846741441004,17,12,1,1.4,1,Has parking,Prime commercial hub,4
5,7,7,1,Detached Duplex,Gwarinpa,Abuja,400000000,400000000,400000000,19.806975107572256,19,14,1.4,1.4,0.2,Has parking,Prime commercial hub,5
5,6,6,5,Detached Duplex,Alimosho,Lagos,35000000,35000000,35000000,17.370858648025116,17,12,1.2,1.2,1,Has parking,Prime commercial hub,2
6,6,7,8,Detached Duplex,Lekki,Lagos,140000000,140000000,140000000,18.757152987716434,19,13,1,1.1666666666666667,1.3333333333333333,Has parking,Prime commercial hub,4
2,3,3,4,Terraced Duplexes,Ibeju Lekki,Lagos,90000,90000,1000000,13.815511557963774,8,6,1.5,1.5,2,Has parking,Prime commercial hub,1
5,6,7,5,Detached Duplex,Lekki,Lagos,110000000,110000000,110000000,18.5159909328476,18,13,1.2,1.4,1,Has parking,Prime commercial hub,4
4,4,5,2,Terraced Duplexes,Ajah,Lagos,38000000,38000000,38000000,17.453096744006448,13,9,1,1.25,0.5,Has parking,Prime commercial hub,2
3,5,5,4,Block Of Flats,Gbagada,Lagos,60000000,60000000,60000000,17.909855136853043,13,10,1.6666666666666667,1.6666666666666667,1.3333333333333333,Has parking,Prime commercial hub,3
5,5,6,5,Terraced Duplexes,Ikoyi,Lagos,650000000,650000000,650000000,20.29248292239242,16,11,1,1.2,1,Has parking,Prime commercial hub,5
3,5,5,4,Block Of Flats,Ibadan,Oyo,13000000,13000000,13000000,16.380459992348886,13,10,1.6666666666666667,1.6666666666666667,1.3333333333333333,Has parking,Major growth corridor,1
5,7,7,5,Detached Duplex,Ikoyi,Lagos,950000000,950000000,950000000,20.671972543611492,19,14,1.4,1.4,1,Has parking,Prime commercial hub,5
2,2,3,2,Terraced Bungalow,Ifako-Ijaiye,Lagos,14700000,14700000,14700000,16.503358119776173,7,5,1,1.5,1,Has parking,Prime commercial hub,1
4,4,5,3,Terraced Duplexes,Lekki,Lagos,80000000,80000000,80000000,18.197537205138154,13,9,1,1.25,0.75,Has parking,Prime commercial hub,3
3,3,3,4,Terraced Bungalow,Ibeju Lekki,Lagos,18000000,18000000,18000000,16.705882371415992,9,6,1,1,1.3333333333333333,Has parking,Prime commercial hub,1
4,5,5,3,Detached Duplex,Ajah,Lagos,40000000,40000000,40000000,17.50439003707821,14,10,1.25,1.25,0.75,Has parking,Prime commercial hub,2
4,5,5,4,Detached Duplex,Gwarinpa,Abuja,50000000,50000000,50000000,17.72753358339242,14,10,1.25,1.25,1,Has parking,Prime commercial hub,2
2,5,6,4,Block Of Flats,Alimosho,Lagos,29999999,29999999,29999999,17.216707939626428,13,11,2.5,3,2,Has parking,Prime commercial hub,1
3,3,4,3,Detached Bungalow,Ajah,Lagos,43000000,43000000,43000000,17.57671069691365,10,7,1,1.3333333333333333,1,Has parking,Prime commercial hub,2
3,3,4,2,Block Of Flats,Victoria Island (Vi),Lagos,85000000,85000000,85000000,18.258161826219297,10,7,1,1.3333333333333333,0.6666666666666666,Has parking,Prime commercial hub,3
5,5,5,4,Detached Duplex,Ikeja,Lagos,150000000,150000000,150000000,18.826145858727198,15,10,1,1,0.8,Has parking,Prime commercial hub,4
4,5,5,4,Detached Duplex,Katampe,Abuja,900000000,900000000,900000000,20.617905322399697,14,10,1.25,1.25,1,Has parking,Prime commercial hub,5
9,9,1,5,Detached Duplex,Oluyole,Oyo,15000000,15000000,15000000,16.52356082573315,19,10,1,0.1111111111111111,0.5555555555555556,Has parking,Major growth corridor,1
5,7,7,4,Semi Detached Duplex,Ikoyi,Lagos,350000000,350000000,350000000,19.673443715304877,19,14,1.4,1.4,0.8,Has parking,Prime commercial hub,5
4,4,5,3,Detached Duplex,Ikorodu,Lagos,40000000,40000000,40000000,17.50439003707821,13,9,1,1.25,0.75,Has parking,Prime commercial hub,2
4,4,5,4,Terraced Duplexes,Guzape District,Abuja,70000000,70000000,70000000,18.064005814299346,13,9,1,1.25,1,Has parking,Prime commercial hub,3
5,6,6,1,Detached Duplex,Guzape District,Abuja,160000000,160000000,160000000,18.8906843794481,17,12,1.2,1.2,0.2,Has parking,Prime commercial hub,4
5,5,7,8,Detached Duplex,Lekki,Lagos,330000000,330000000,330000000,19.6146032154551,17,12,1,1.4,1.6,Has parking,Prime commercial hub,5
5,5,6,7,Detached Duplex,Lekki,Lagos,380000000,380000000,380000000,19.755681813316283,16,11,1,1.2,1.4,Has parking,Prime commercial hub,5
2,2,3,3,Block Of Flats,Lekki,Lagos,35000000,35000000,35000000,17.370858648025116,7,5,1,1.5,1.5,Has parking,Prime commercial hub,2
6,5,7,4,Detached Duplex,Isheri North,Lagos,145000000,145000000,145000000,18.7922443072814,18,12,0.8333333333333334,1.1666666666666667,0.6666666666666666,Has parking,Prime commercial hub,4
2,2,3,3,Terraced Duplexes,Lekki,Lagos,78000000,78000000,78000000,18.17221939747438,7,5,1,1.5,1.5,Has parking,Prime commercial hub,3
6,6,8,7,Detached Duplex,Gwarinpa,Abuja,190000000,190000000,190000000,19.06253463538792,20,14,1,1.3333333333333333,1.1666666666666667,Has parking,Prime commercial hub,4
3,4,4,4,Detached Bungalow,Ajah,Lagos,25650000,25650000,25650000,17.060054168567408,11,8,1.3333333333333333,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,1
5,5,6,5,Detached Duplex,Lekki,Lagos,94000000,94000000,94000000,18.358805350872576,16,11,1,1.2,1,Has parking,Prime commercial hub,3
3,3,4,2,Block Of Flats,Lekki,Lagos,50000000,50000000,50000000,17.72753358339242,10,7,1,1.3333333333333333,0.6666666666666666,Has parking,Prime commercial hub,2
4,5,5,4,Terraced Duplexes,Kubwa,Abuja,38900000,38900000,38900000,17.476504834295614,14,10,1.25,1.25,1,Has parking,Prime commercial hub,2
4,4,6,4,Detached Bungalow,Ifako-Ijaiye,Lagos,65000000,65000000,65000000,17.989897843244528,14,10,1,1.5,1,Has parking,Prime commercial hub,3
4,4,5,2,Terraced Duplexes,Karmo,Abuja,27000000,27000000,27000000,17.11134746100564,13,9,1,1.25,0.5,Has parking,Prime commercial hub,1
5,7,7,4,Detached Duplex,Lekki,Lagos,75000000,75000000,75000000,18.132998684833918,19,14,1.4,1.4,0.8,Has parking,Prime commercial hub,3
6,6,7,4,Detached Duplex,Lekki,Lagos,150000000,150000000,150000000,18.826145858727198,19,13,1,1.1666666666666667,0.6666666666666666,Has parking,Prime commercial hub,4
3,3,4,4,Block Of Flats,Katampe,Abuja,38000000,38000000,38000000,17.453096744006448,10,7,1,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,2
5,5,6,3,Detached Duplex,Lekki,Lagos,98000000,98000000,98000000,18.400478046838927,16,11,1,1.2,0.6,Has parking,Prime commercial hub,4
6,6,6,4,Detached Duplex,Ibadan,Oyo,14000000,14000000,14000000,16.454567959008102,18,12,1,1,0.6666666666666666,Has parking,Major growth corridor,1
3,3,4,4,Detached Bungalow,Ojodu,Lagos,25000000,25000000,25000000,17.034386422832473,10,7,1,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,1
5,5,6,3,Detached Duplex,Lekki,Lagos,400000000,400000000,400000000,19.806975107572256,16,11,1,1.2,0.6,Has parking,Prime commercial hub,5
3,3,4,4,Terraced Duplexes,Lekki,Lagos,40000000,40000000,40000000,17.50439003707821,10,7,1,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,2
4,6,8,8,Detached Duplex,Owerri Municipal,Imo,65000000,65000000,65000000,17.989897843244528,18,14,1.5,2,2,Has parking,Emerging market,3
3,4,4,6,Detached Bungalow,Agege,Lagos,18500000,18500000,18500000,16.733281344102608,11,8,1.3333333333333333,1.3333333333333333,2,Has parking,Prime commercial hub,1
4,4,5,4,Detached Duplex,Ajah,Lagos,66000000,66000000,66000000,18.005165315142214,13,9,1,1.25,1,Has parking,Prime commercial hub,3
3,3,4,2,Block Of Flats,Lekki,Lagos,24500000,24500000,24500000,17.01418371633128,10,7,1,1.3333333333333333,0.6666666666666666,Has parking,Prime commercial hub,1
5,5,6,4,Detached Duplex,Ikoyi,Lagos,375000000,375000000,375000000,19.74243658660135,16,11,1,1.2,0.8,Has parking,Prime commercial hub,5
4,5,5,4,Detached Duplex,Ikeja,Lagos,40000000,40000000,40000000,17.50439003707821,14,10,1.25,1.25,1,Has parking,Prime commercial hub,2
5,5,5,4,Detached Bungalow,Alimosho,Lagos,39000000,39000000,39000000,17.479072229734946,15,10,1,1,0.8,Has parking,Prime commercial hub,2
5,5,6,3,Detached Duplex,Lekki,Lagos,200000000,200000000,200000000,19.11382792951231,16,11,1,1.2,0.6,Has parking,Prime commercial hub,5
5,6,7,6,Detached Duplex,Lekki,Lagos,95000000,95000000,95000000,18.36938746009113,18,13,1.2,1.4,1.2,Has parking,Prime commercial hub,3
4,5,6,3,Terraced Duplexes,Lekki,Lagos,110000000,110000000,110000000,18.5159909328476,15,11,1.25,1.5,0.75,Has parking,Prime commercial hub,4
4,4,5,5,Semi Detached Duplex,Lekki,Lagos,60000000,60000000,60000000,17.909855136853043,13,9,1,1.25,1.25,Has parking,Prime commercial hub,3
4,4,5,4,Terraced Duplexes,Lekki,Lagos,80000000,80000000,80000000,18.197537205138154,13,9,1,1.25,1,Has parking,Prime commercial hub,3
5,5,6,6,Detached Duplex,Port Harcourt,Rivers,30000000,30000000,30000000,17.216707972959764,16,11,1,1.2,1.2,Has parking,Major growth corridor,1
4,5,5,4,Block Of Flats,Yaba,Lagos,100000000,100000000,100000000,18.420680753952364,14,10,1.25,1.25,1,Has parking,Prime commercial hub,4
4,4,5,4,Terraced Duplexes,Ikoyi,Lagos,180000000,180000000,180000000,19.00846741441004,13,9,1,1.25,1,Has parking,Prime commercial hub,4
5,5,6,5,Semi Detached Duplex,Lekki,Lagos,250000000,250000000,250000000,19.33697147982652,16,11,1,1.2,1,Has parking,Prime commercial hub,5
5,5,6,4,Detached Duplex,Lekki,Lagos,94000000,94000000,94000000,18.358805350872576,16,11,1,1.2,0.8,Has parking,Prime commercial hub,3
4,4,4,4,Terraced Duplexes,Lekki,Lagos,45000000,45000000,45000000,17.622173069956816,12,8,1,1,1,Has parking,Prime commercial hub,2
8,9,1,2,Block Of Flats,Utako,Abuja,380000000,380000000,380000000,19.755681813316283,18,10,1.125,0.125,0.25,Has parking,Prime commercial hub,5
5,6,7,4,Detached Duplex,Lekki,Lagos,125000000,125000000,125000000,18.643824303266577,18,13,1.2,1.4,0.8,Has parking,Prime commercial hub,4
5,6,5,5,Detached Duplex,Lekki,Lagos,450000000,450000000,450000000,19.92475814295086,16,11,1.2,1,1,Has parking,Prime commercial hub,5
1,1,1,8,Block Of Flats,Ajah,Anambara,70000000,70000000,70000000,18.064005814299346,3,2,1,1,8,Has parking,Emerging market,3
6,5,5,4,Detached Duplex,Lekki,Lagos,130000000,130000000,130000000,18.683045016112164,16,10,0.8333333333333334,0.8333333333333334,0.6666666666666666,Has parking,Prime commercial hub,4
4,4,5,3,Terraced Duplexes,Ikeja,Lagos,100000000,100000000,100000000,18.420680753952364,13,9,1,1.25,0.75,Has parking,Prime commercial hub,4
5,4,4,1,Detached Duplex,Magboro,Ogun,17000000,17000000,17000000,16.648723960844016,13,8,0.8,0.8,0.2,Has parking,Major growth corridor,1
1,2,2,2,Block Of Flats,Utako,Abuja,380000000,380000000,380000000,19.755681813316283,5,4,2,2,2,Has parking,Prime commercial hub,5
5,6,6,5,Detached Duplex,Ifo,Ogun,35000000,35000000,35000000,17.370858648025116,17,12,1.2,1.2,1,Has parking,Major growth corridor,2
4,4,4,4,Detached Duplex,Lekki,Lagos,75000000,75000000,75000000,18.132998684833918,12,8,1,1,1,Has parking,Prime commercial hub,3
4,4,4,4,Detached Bungalow,Lekki,Lagos,18500000,18500000,18500000,16.733281344102608,12,8,1,1,1,Has parking,Prime commercial hub,1
5,5,6,3,Detached Duplex,Lekki,Lagos,91000000,91000000,91000000,18.326370075470134,16,11,1,1.2,0.6,Has parking,Prime commercial hub,3
5,5,6,4,Detached Duplex,Apo,Abuja,190000000,190000000,190000000,19.06253463538792,16,11,1,1.2,0.8,Has parking,Prime commercial hub,4
6,1,9,1,Detached Duplex,Asokoro District,Abuja,350000000,350000000,350000000,19.673443715304877,16,10,0.16666666666666666,1.5,0.16666666666666666,Has parking,Prime commercial hub,5
5,5,6,4,Detached Duplex,Wuye,Abuja,165000000,165000000,165000000,18.92145603792546,16,11,1,1.2,0.8,Has parking,Prime commercial hub,4
5,5,5,4,Detached Duplex,Lekki,Lagos,170000000,170000000,170000000,18.951309000896888,15,10,1,1,0.8,Has parking,Prime commercial hub,4
5,5,6,7,Detached Duplex,Lekki,Lagos,110000000,110000000,110000000,18.5159909328476,16,11,1,1.2,1.4,Has parking,Prime commercial hub,4
5,5,6,8,Detached Duplex,Ikoyi,Lagos,650000000,650000000,650000000,20.29248292239242,16,11,1,1.2,1.6,Has parking,Prime commercial hub,5
6,5,4,1,Block Of Flats,Ikorodu,Lagos,9500000,9500000,9500000,16.066802461833923,15,9,0.8333333333333334,0.6666666666666666,0.16666666666666666,Has parking,Prime commercial hub,1
